MsgID.LOCAL_VELOCITY,0.0000000,-3.0200000,7.9000000,-0.1200000
MsgID.LOCAL_POSITION,10.8660000,4199245.0000000,-10879603.0000000,-2.9799030
MsgID.LOCAL_VELOCITY,10.8660000,-3.0211911,7.9049816,-0.1207156
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956334,37.7932354,2.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1100000,8.1200000,-0.0500000
MsgID.LOCAL_POSITION,11.1170000,4199244.0000000,-10879601.0000000,-2.9725709
MsgID.LOCAL_VELOCITY,11.1170000,-3.1103814,8.1285362,-0.0515137
MsgID.GLOBAL_POSITION,0.0000000,-122.3956123,37.7932287,2.9680000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1500000,8.2400000,-0.1300000
MsgID.LOCAL_POSITION,11.3670000,4199243.5000000,-10879599.0000000,-2.9682899
MsgID.LOCAL_VELOCITY,11.3670000,-3.1550474,8.2460556,-0.1372397
MsgID.GLOBAL_POSITION,0.0000000,-122.3955898,37.7932230,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1700000,8.2700000,-0.1400000
MsgID.LOCAL_POSITION,11.6170000,4199243.0000000,-10879597.0000000,-2.9782045
MsgID.LOCAL_VELOCITY,11.6170000,-3.1743557,8.2778454,-0.1447565
MsgID.GLOBAL_POSITION,0.0000000,-122.3955656,37.7932164,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2700000,-0.0800000
MsgID.LOCAL_POSITION,11.8670000,4199242.0000000,-10879595.0000000,-2.9773786
MsgID.LOCAL_VELOCITY,11.8670000,-3.1808939,8.2748260,-0.0824742
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3955424,37.7932077,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2700000,-0.0500000
MsgID.LOCAL_POSITION,12.1170000,4199241.0000000,-10879593.0000000,-2.9826138
MsgID.LOCAL_VELOCITY,12.1170000,-3.1859312,8.2789326,-0.0565548
MsgID.GLOBAL_POSITION,0.0000000,-122.3955168,37.7932001,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2700000,0.0000000
MsgID.LOCAL_POSITION,12.3670000,4199240.5000000,-10879591.0000000,-3.0017323
MsgID.LOCAL_VELOCITY,12.3670000,-3.1853175,8.2761183,-0.0037682
MsgID.GLOBAL_POSITION,0.0000000,-122.3954931,37.7931936,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1700000,8.2500000,0.1200000
MsgID.LOCAL_POSITION,12.6180000,4199239.5000000,-10879589.0000000,-3.0092359
MsgID.LOCAL_VELOCITY,12.6180000,-3.1777670,8.2565365,0.1247510
MsgID.GLOBAL_POSITION,0.0000000,-122.3954694,37.7931866,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2600000,0.1600000
MsgID.LOCAL_POSITION,12.8680000,4199239.0000000,-10879586.0000000,-2.9993966
MsgID.LOCAL_VELOCITY,12.8680000,-3.1832712,8.2683020,0.1616617
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3954462,37.7931793,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2800000,0.1500000
MsgID.LOCAL_POSITION,13.1180000,4199238.0000000,-10879584.0000000,-2.9975562
MsgID.LOCAL_VELOCITY,13.1180000,-3.1881149,8.2821274,0.1546715
MsgID.GLOBAL_POSITION,0.0000000,-122.3954242,37.7931722,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.3000000,0.0600000
MsgID.LOCAL_POSITION,13.3680000,4199237.0000000,-10879582.0000000,-2.9950862
MsgID.LOCAL_VELOCITY,13.3680000,-3.1954782,8.3034401,0.0631965
MsgID.GLOBAL_POSITION,0.0000000,-122.3954019,37.7931650,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.3000000,0.0400000
MsgID.LOCAL_POSITION,13.6180000,4199236.5000000,-10879580.0000000,-2.9941239
MsgID.LOCAL_VELOCITY,13.6180000,-3.1979566,8.3012209,0.0450124
MsgID.GLOBAL_POSITION,0.0000000,-122.3953854,37.7931514,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-5.0300000,5.8600000,-0.0600000
MsgID.LOCAL_POSITION,13.8680000,4199235.0000000,-10879579.0000000,-2.9713674
MsgID.LOCAL_VELOCITY,13.8680000,-5.0310287,5.8638391,-0.0669701
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3953663,37.7931416,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1500000,6.6100000,-0.1300000
MsgID.LOCAL_POSITION,14.1180000,4199234.0000000,-10879577.0000000,-2.9762831
MsgID.LOCAL_VELOCITY,14.1180000,-4.1519341,6.6149311,-0.1318623
MsgID.GLOBAL_POSITION,0.0000000,-122.3953476,37.7931348,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6600000,7.4100000,-0.1300000
MsgID.LOCAL_POSITION,14.3700000,4199233.0000000,-10879576.0000000,-2.9773691
MsgID.LOCAL_VELOCITY,14.3700000,-3.6644387,7.4177041,-0.1382163
MsgID.GLOBAL_POSITION,0.0000000,-122.3953263,37.7931260,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-3.3800000,7.9600000,-0.1700000
MsgID.LOCAL_POSITION,14.6200000,4199232.0000000,-10879574.0000000,-2.9679677
MsgID.LOCAL_VELOCITY,14.6200000,-3.3840258,7.9697185,-0.1744402
MsgID.GLOBAL_POSITION,0.0000000,-122.3953050,37.7931186,2.9680000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2700000,8.1700000,-0.2100000
MsgID.LOCAL_POSITION,14.8700000,4199231.0000000,-10879572.0000000,-2.9688540
MsgID.LOCAL_VELOCITY,14.8700000,-3.2773416,8.1757364,-0.2199876
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3952793,37.7931107,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2300000,8.2400000,-0.1900000
MsgID.LOCAL_POSITION,15.1210000,4199230.5000000,-10879570.0000000,-2.9755108
MsgID.LOCAL_VELOCITY,15.1210000,-3.2346869,8.2415628,-0.1946450
MsgID.GLOBAL_POSITION,0.0000000,-122.3952552,37.7931023,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,8.2500000,-0.1100000
MsgID.LOCAL_POSITION,15.3710000,4199229.5000000,-10879567.0000000,-2.9793389
MsgID.LOCAL_VELOCITY,15.3710000,-3.2084317,8.2584724,-0.1139647
MsgID.GLOBAL_POSITION,0.0000000,-122.3952333,37.7930951,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,8.2700000,-0.0900000
MsgID.LOCAL_POSITION,15.6210000,4199228.5000000,-10879565.0000000,-2.9881818
MsgID.LOCAL_VELOCITY,15.6210000,-3.2025146,8.2770414,-0.0990469
MsgID.GLOBAL_POSITION,0.0000000,-122.3952116,37.7930892,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.2600000,0.0000000
MsgID.LOCAL_POSITION,15.8710000,4199228.0000000,-10879563.0000000,-3.0030255
MsgID.LOCAL_VELOCITY,15.8710000,-3.1924744,8.2662907,0.0005759
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3951890,37.7930833,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2500000,0.1200000
MsgID.LOCAL_POSITION,16.1210000,4199227.5000000,-10879561.0000000,-3.0078340
MsgID.LOCAL_VELOCITY,16.1210000,-3.1823361,8.2536469,0.1282687
MsgID.GLOBAL_POSITION,0.0000000,-122.3951666,37.7930749,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2500000,0.2100000
MsgID.LOCAL_POSITION,16.3710000,4199226.5000000,-10879559.0000000,-3.0133264
MsgID.LOCAL_VELOCITY,16.3710000,-3.1812248,8.2515717,0.2107865
MsgID.GLOBAL_POSITION,0.0000000,-122.3951420,37.7930689,3.0180000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2600000,0.2000000
MsgID.LOCAL_POSITION,16.6210000,4199225.5000000,-10879557.0000000,-3.0181713
MsgID.LOCAL_VELOCITY,16.6210000,-3.1884212,8.2696819,0.2067182
MsgID.GLOBAL_POSITION,0.0000000,-122.3951181,37.7930611,3.0170000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,8.2700000,0.2400000
MsgID.LOCAL_POSITION,16.8710000,4199225.0000000,-10879555.0000000,-3.0177526
MsgID.LOCAL_VELOCITY,16.8710000,-3.1869717,8.2727356,0.2479321
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3950948,37.7930528,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.2800000,0.2000000
MsgID.LOCAL_POSITION,17.1210000,4199224.0000000,-10879553.0000000,-3.0049517
MsgID.LOCAL_VELOCITY,17.1210000,-3.1909201,8.2888489,0.2045818
MsgID.GLOBAL_POSITION,0.0000000,-122.3950707,37.7930460,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,8.3000000,0.1100000
MsgID.LOCAL_POSITION,17.3710000,4199223.0000000,-10879551.0000000,-2.9966419
MsgID.LOCAL_VELOCITY,17.3710000,-3.2009521,8.3062954,0.1146295
MsgID.GLOBAL_POSITION,0.0000000,-122.3950460,37.7930385,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,8.3100000,0.0100000
MsgID.LOCAL_POSITION,17.6210000,4199222.5000000,-10879549.0000000,-2.9900033
MsgID.LOCAL_VELOCITY,17.6210000,-3.2042744,8.3186102,0.0117201
MsgID.GLOBAL_POSITION,0.0000000,-122.3950231,37.7930304,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,8.3100000,-0.0200000
MsgID.LOCAL_POSITION,17.8710000,4199221.5000000,-10879547.0000000,-2.9861379
MsgID.LOCAL_VELOCITY,17.8710000,-3.2024021,8.3131990,-0.0281679
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3949999,37.7930233,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,8.3100000,-0.1100000
MsgID.LOCAL_POSITION,18.1210000,4199220.5000000,-10879545.0000000,-2.9819565
MsgID.LOCAL_VELOCITY,18.1210000,-3.2064111,8.3186626,-0.1169566
MsgID.GLOBAL_POSITION,0.0000000,-122.3949766,37.7930176,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.3100000,-0.1300000
MsgID.LOCAL_POSITION,18.3740000,4199220.0000000,-10879543.0000000,-2.9796646
MsgID.LOCAL_VELOCITY,18.3740000,-3.1995296,8.3105202,-0.1344701
MsgID.GLOBAL_POSITION,0.0000000,-122.3949532,37.7930111,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.3000000,-0.1600000
MsgID.LOCAL_POSITION,18.6280000,4199219.0000000,-10879540.0000000,-2.9737384
MsgID.LOCAL_VELOCITY,18.6280000,-3.1987724,8.3078947,-0.1654505
MsgID.GLOBAL_POSITION,0.0000000,-122.3949314,37.7930018,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,8.3000000,-0.1600000
MsgID.LOCAL_POSITION,18.8780000,4199218.0000000,-10879538.0000000,-2.9718204
MsgID.LOCAL_VELOCITY,18.8780000,-3.1990089,8.3013906,-0.1604854
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3949065,37.7929957,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000
